"","FIPS","State","PM2.5","EJPM2.5"
"1","060372111201","CA",12.917054,5579.38111663
"2","060371916102","CA",12.815167,10035.9409905
"3","060371914101","CA",12.798141,10642.2041746
"4","060371918103","CA",12.762886,3445.34996554
"5","060371915003","CA",12.866697,13275.2912249
"6","060371909023","CA",12.765767,4070.52983081
"7","060371910001","CA",12.638419,852.354255735
"8","060371909011","CA",12.676439,4277.46246516
"9","060371905201","CA",12.688889,11549.2141933
"10","060371896002","CA",12.599332,125.019082951
"11","060372123061","CA",12.983077,12303.344247
"12","060371917101","CA",12.776996,2222.67282417
"13","060371925201","CA",12.840095,18655.5469379
"14","060371914102","CA",12.798141,16075.3066721
"15","060371914201","CA",12.896452,16134.9062282
"16","060371915002","CA",12.866697,8160.35143255
"17","060371915001","CA",12.866697,2866.29519197
"18","060371916101","CA",12.815167,11393.5553563
"19","060371917102","CA",12.776996,11034.0749741
"20","060371917201","CA",12.79052,10641.258716
"21","060371916201","CA",12.823767,13876.0370237
"22","060371917202","CA",12.79052,10308.2354609
"23","060371905202","CA",12.688889,6037.75573957
"24","060371903012","CA",12.638225,1200.74341922
"25","060371903011","CA",12.638225,5881.09382607
"26","060371893002","CA",12.630796,-1020.66307273
"27","060371912041","CA",12.719855,5410.39047231
"28","060371912011","CA",12.620432,7710.95272079
"29","060371912012","CA",12.620432,4789.94818951
"30","060371911101","CA",12.691379,5446.38570339
"31","060371912031","CA",12.734511,9163.2901634
"32","060371911102","CA",12.691379,2961.52895703
"33","060371910002","CA",12.638419,10831.8049862
"34","060371911201","CA",12.697918,8112.34101241
"35","060371909012","CA",12.676439,13156.3512776
"36","060371910003","CA",12.638419,3190.27343383
"37","060371893003","CA",12.630796,-1988.69854273
"38","060371896001","CA",12.599332,-187.001166018
"39","060371895002","CA",12.60998,-1406.65218643
"40","060371911202","CA",12.697918,7752.79054128
"41","060371912032","CA",12.734511,2107.31271802
"42","060372111203","CA",12.917054,4414.81665901
"43","060372111222","CA",12.921569,7491.00970777
"44","060372112011","CA",12.856113,5271.88347654
"45","060372112021","CA",12.905848,12021.1038601
"46","060372122032","CA",12.910218,12018.9308605
"47","060372122041","CA",12.909371,10238.3164527
"48","060372122031","CA",12.910218,6564.6791131
"49","060372123031","CA",12.901337,20209.1085771
"50","060372123041","CA",12.880426,12203.4666037
"51","060372122042","CA",12.909371,12484.3534524
"52","060372122022","CA",12.991007,7261.78543418
"53","060372119102","CA",12.882991,4544.77819868
"54","060372119103","CA",12.882991,8356.48384991
"55","060372119221","CA",12.891722,11197.6666288
"56","060372119222","CA",12.891722,11577.8421192
"57","060372121011","CA",12.900051,3895.52130004
"58","060372121012","CA",12.900051,4354.05045489
"59","060372121021","CA",12.88325,2989.55642775
"60","060372121022","CA",12.88325,10376.8480095
"61","060372122021","CA",12.991007,16216.8237796
"62","060372134012","CA",12.987549,22237.0869737
"63","060372134021","CA",13.030039,11752.2632456
"64","060372114201","CA",12.8405,11297.8856859
"65","060372113101","CA",12.89165,8600.31739731
"66","060372113202","CA",12.900021,11800.7712621
"67","060371902022","CA",12.613196,5096.03292046
"68","060372113102","CA",12.89165,14129.1551495
"69","060372113201","CA",12.900021,8603.23249039
"70","060372111202","CA",12.917054,7163.92813755
"71","060372098101","CA",13.032483,8352.12275379
"72","060371905101","CA",12.670419,11473.338773
"73","060372098102","CA",13.032483,10117.1220938
"74","060372095102","CA",13.044314,10105.879574
"75","060372095101","CA",13.044314,8745.13783885
"76","060372111221","CA",12.921569,6895.99423755
"77","060371904012","CA",12.674584,2362.97576529
"78","060372133201","CA",12.969672,7182.60625096
"79","060372133101","CA",12.952097,11534.6868008
"80","060372134011","CA",12.987549,14039.1843476
"81","060372133202","CA",12.969672,7660.2496716
"82","060372133102","CA",12.952097,10995.3950257
"83","060372134023","CA",13.030039,12106.4479202
"84","060372134022","CA",13.030039,4164.64032681
"85","060372119101","CA",12.882991,12699.8446175
"86","060371892023","CA",12.555121,-1772.15800483
"87","060371908021","CA",12.749649,3036.61039866
"88","060372124202","CA",12.869966,7346.22039215
"89","060372132011","CA",12.937217,11790.1192778
"90","060372132012","CA",12.937217,9204.40853938
"91","060372124201","CA",12.869966,12063.3440667
"92","060372123051","CA",12.958489,21271.6738949
"93","060372124102","CA",12.866857,13383.9722773
"94","060372123062","CA",12.983077,10162.6339053
"95","060371905102","CA",12.670419,4756.30154798
"96","060371907001","CA",12.734588,3968.22148049
"97","060371926201","CA",12.862988,11572.2491354
"98","060371927001","CA",12.900068,12797.3904772
"99","060371909021","CA",12.765767,4970.74503117
"100","060371909022","CA",12.765767,7369.76518022
"101","060371913012","CA",12.70368,10088.0138372
"102","060371913021","CA",12.642229,6172.90725696
"103","060371913022","CA",12.642229,904.255875856
"104","060371919012","CA",12.725326,499.078888364
"105","060371926102","CA",12.863235,4975.57117603
"106","060371926101","CA",12.863235,10806.8293247
"107","060371927002","CA",12.900068,3132.83017894
"108","060371926202","CA",12.862988,6943.74128966
"109","060371925202","CA",12.840095,11143.5318398
"110","060371926103","CA",12.863235,13299.9565701
"111","060371897021","CA",12.532897,-4421.90276853
"112","060372088011","CA",12.973783,11367.1481273
"113","060372088022","CA",12.972279,6250.68987157
"114","060372089021","CA",13.055254,9691.65651693
"115","060372094011","CA",13.053419,16980.7328382
"116","060372094012","CA",13.053419,7623.41806782
"117","060372112012","CA",12.856113,11208.9125526
"118","060372119211","CA",12.908176,10779.0213752
"119","060371892011","CA",12.590342,564.177840534
"120","060371892012","CA",12.590342,-958.01934815
"121","060372132021","CA",12.971555,10574.9174497
"122","060371903013","CA",12.638225,859.698967383
"123","060371908022","CA",12.749649,1099.25915952
"124","060371909013","CA",12.676439,4489.68889044
"125","060372089032","CA",13.063394,11630.6597234
"126","060371902011","CA",12.627441,3292.84208035
"127","060371902012","CA",12.627441,3763.44515962
"128","060371902021","CA",12.613196,3585.68091717
"129","060371904011","CA",12.674584,481.119613399
"130","060371904021","CA",12.666239,2848.59291656
"131","060371908011","CA",12.771664,7128.93219932
"132","060371908012","CA",12.771664,2363.84151258
"133","060371908023","CA",12.749649,3541.53575814
"134","060372094022","CA",13.049483,11441.8113205
"135","060372087202","CA",12.97173,5323.01001307
"136","060372087101","CA",12.922923,18980.129775
"137","060372094021","CA",13.049483,13556.0034374
"138","480291304012","TX",9.731635,4712.39704114
"139","480291304014","TX",9.731635,4338.87799244
"140","480291306002","TX",9.731747,7849.80320983
"141","480291304011","TX",9.731635,3014.21969007
"142","480291302001","TX",9.742948,4438.56168955
"143","480291303003","TX",9.734339,3473.59840368
"144","480291304022","TX",9.708589,8107.57681895
"145","480291305003","TX",9.744197,13342.0087088
"146","480291313003","TX",9.669074,2348.71135969
"147","480291405001","TX",9.71109,2125.41339577
"148","480291305002","TX",9.744197,3164.6402835
"149","480291305001","TX",9.744197,3482.45606737
"150","480291303001","TX",9.734339,2330.49029568
"151","480291304013","TX",9.731635,4002.99176906
"152","480291306004","TX",9.731747,4943.84387881
"153","480291306001","TX",9.731747,3085.45016958
"154","480291307001","TX",9.714826,4278.00066
"155","480291309002","TX",9.705913,6660.65609303
"156","480291304021","TX",9.708589,6437.53298695
"157","480291308004","TX",9.721029,8264.70079015
"158","480291919002","TX",9.733038,4503.51570874
"159","480291312001","TX",9.683424,5150.86542851
"160","480291308002","TX",9.721029,5613.35164569
"161","480291308003","TX",9.721029,3968.13026266
"162","480291310003","TX",9.702793,3471.85849305
"163","480291310002","TX",9.702793,3717.8604091
"164","480291303004","TX",9.734339,2858.75529357
"165","480291305004","TX",9.744197,2088.77653189
"166","480291302002","TX",9.742948,5638.30214078
"167","480291307002","TX",9.714826,4496.95466123
"168","480291311003","TX",9.699857,2847.47287573
"169","480291309003","TX",9.705913,7004.05835818
"170","480291310001","TX",9.702793,8895.45807789
"171","480291313004","TX",9.669074,1182.98434932
"172","480291311001","TX",9.699857,3646.76386079
"173","480291314022","TX",9.641579,6537.50924562
"174","480291309001","TX",9.705913,7449.79238487
"175","480291920001","TX",9.752296,317.005920251
"176","480291201001","TX",9.725769,1125.68861554
"177","480291110003","TX",9.745375,1584.49099791
"178","480291110001","TX",9.745375,2788.99526803
"179","480291313001","TX",9.669074,1916.09739706
"180","480291312002","TX",9.683424,4962.88857032
"181","480291314021","TX",9.641579,3498.18825232
"182","480291101001","TX",9.744325,922.161301012
"183","480291920002","TX",9.752296,555.867182601
"184","480291311002","TX",9.699857,4495.95126319
"185","480291310004","TX",9.702793,2979.51369166
"186","480291315061","TX",9.653003,3693.81201604
"187","480291306003","TX",9.731747,10637.8557607
"188","480291110002","TX",9.745375,2091.58282461
"189","480291314011","TX",9.622306,10007.2133786
"190","480291103003","TX",9.749006,5304.89960969
"191","480291214041","TX",9.697689,6300.18088276
"192","480291214022","TX",9.687499,7197.93733476
"193","480291405003","TX",9.71109,4594.17808619
"194","480291919003","TX",9.733038,4932.42425402
"195","480291919004","TX",9.733038,2737.44088675
"196","480291109001","TX",9.753634,1713.26949789
"197","480291304023","TX",9.708589,5990.84042349
"198","480291316151","TX",9.661017,3547.43831873
"199","480291405004","TX",9.71109,2315.43785354
"200","480291404004","TX",9.726665,2469.07797218
"201","480291404003","TX",9.726665,2851.39740857
"202","480291406002","TX",9.694694,5187.77328224
"203","480291405002","TX",9.71109,3504.5321438
"204","480291315041","TX",9.689249,2387.82640451
"205","480291412001","TX",9.691236,8569.89937427
"206","480291404002","TX",9.726665,3590.44752758
"207","480291205013","TX",9.716883,2562.8158895
"208","480291308001","TX",9.721029,7773.39567527
"209","480291315043","TX",9.689249,2815.21434769
"210","480291404001","TX",9.726665,6398.79756021
"211","480291313002","TX",9.669074,11516.8940455
"212","480291315033","TX",9.681106,189.233875975
"213","480291315031","TX",9.681106,3929.84459863
"214","480291919001","TX",9.733038,4752.17176523
"215","480291214043","TX",9.697689,6926.21168915
"216","480291406001","TX",9.694694,4634.40507406
"217","480291413002","TX",9.643481,5799.54443084
"218","480291303002","TX",9.734339,5238.46391074
"219","480291919005","TX",9.733038,4513.83476577
"220","480291214042","TX",9.697689,6769.32872259
"221","132519702002","GA",10.37288,1787.86781023
"222","450059702002","SC",10.281229,2924.34860059
"223","450059702004","SC",10.281229,2312.99074504
"224","450059702003","SC",10.281229,5827.56527805
"225","450059704002","SC",10.264152,5315.59649773
"226","450059702006","SC",10.281229,3855.58269487
"227","450059702005","SC",10.281229,3682.06337725
"228","450059704003","SC",10.264152,2524.53104325
"229","450059704001","SC",10.264152,5496.01095958
"230","450059703001","SC",10.298273,690.482204886
"231","450059702001","SC",10.281229,3168.41116867
"232","450750117001","SC",10.380262,-160.667311338
"233","450539502025","SC",9.816581,1817.61483333
"234","450099602001","SC",10.296036,-17.828422229
"235","450539503002","SC",10.179421,2543.17468811
"236","450539501001","SC",9.99923,1161.70524484
"237","450539503001","SC",10.179421,6105.95889309
"238","450539501004","SC",9.99923,1337.44979559
"239","450539501002","SC",9.99923,3486.85525884
"240","450539501003","SC",9.99923,1746.5114019
"241","450539503003","SC",10.179421,3123.55545234
"242","450539503004","SC",10.179421,4729.93359476
"243","450099602006","SC",10.296036,1512.32626493
"244","450099602007","SC",10.296036,4455.49394742
"245","450099602002","SC",10.296036,-1617.48908589
"246","450099602005","SC",10.296036,-1368.70114298
"247","450099601001","SC",10.485348,2690.29370948
"248","450099601002","SC",10.485348,8529.19654723
"249","450099601004","SC",10.485348,2057.73423745
"250","450099602003","SC",10.296036,6730.76815984
"251","450099602004","SC",10.296036,1618.57698573
"252","450099601005","SC",10.485348,2938.62535124
"253","450099601003","SC",10.485348,3816.63487858
"254","450099604002","SC",10.207809,1196.20216808
"255","450099604001","SC",10.207809,140.512143363
"256","450099603002","SC",10.342816,739.926034636
"257","450099603001","SC",10.342816,-82.175088834
"258","450539502021","SC",9.816581,1376.27274996
"259","450539502023","SC",9.816581,19330.8099028
"260","450539502024","SC",9.816581,1569.61018436
"261","450539502011","SC",9.860393,57.5964787908
"262","450119703004","SC",10.48559,1172.11723781
"263","450119703001","SC",10.48559,2095.10779304
"264","450119703003","SC",10.48559,2644.87231709
"265","450119702004","SC",10.549688,2572.28862756
"266","450119702002","SC",10.549688,4441.77291388
"267","450119702003","SC",10.549688,-12.4507391392
"268","450119705001","SC",10.383145,2741.24182393
"269","450119704001","SC",10.440536,-2208.35803997
"270","450119704002","SC",10.440536,-211.612141585
"271","450119704003","SC",10.440536,885.332056008
"272","450119704004","SC",10.440536,-950.126339389
"273","450119705002","SC",10.383145,4311.05930298
"274","450119703002","SC",10.48559,3456.98654023
"275","450119801001","SC",10.531307,0
"276","450499202002","SC",10.069123,618.670372721
"277","450499204002","SC",10.210119,-2498.83718052
"278","450499204001","SC",10.210119,1306.03808498
"279","450499204003","SC",10.210119,6711.77734381
"280","450499205001","SC",10.175096,3323.09847757
"281","450499205002","SC",10.175096,3534.72081932
"282","450499201002","SC",10.219464,-519.718392465
"283","450499201003","SC",10.219464,-83.9014073264
"284","450499202003","SC",10.069123,7965.68388298
"285","450499202004","SC",10.069123,-24.9671452833
"286","450499203001","SC",9.87162,3831.33106882
"287","450499204004","SC",10.210119,9969.70863406
"288","450499203002","SC",9.87162,2963.92880576
"289","450499201001","SC",10.219464,609.703393682
"290","450499202001","SC",10.069123,3709.80121808
"291","450499202005","SC",10.069123,1516.62377058
"292","450350101001","SC",10.148978,377.482371468
"293","450299706003","SC",9.777557,7656.41572063
"294","450299706002","SC",9.777557,2561.22878472
"295","450299704013","SC",10.056106,1059.11159553
"296","450299705003","SC",9.920439,6236.72564077
"297","450299706001","SC",9.777557,1199.18175859
"298","450299705004","SC",9.920439,492.516707787
"299","450299705001","SC",9.920439,4145.82002188
"300","450299705002","SC",9.920439,1922.33351416
"301","450299704022","SC",9.981782,-2590.88859477
"302","450299704023","SC",9.981782,2779.17070568
"303","450299704012","SC",10.056106,1033.38460898
"304","450299701002","SC",10.106079,406.454149976
"305","450299701001","SC",10.106079,3871.9721054
"306","450299702002","SC",10.080895,752.281696558
"307","450299702001","SC",10.080895,657.147212484
"308","450299703003","SC",9.835264,-67.6555467537
"309","450299703001","SC",9.835264,-1271.82257353
"310","450299703002","SC",9.835264,3141.41303926
"311","450299705005","SC",9.920439,-1700.88956803
"312","400293882002","OK",9.463889,795.815919515
"313","400293882001","OK",9.463889,-45.921223298
"314","400293881003","OK",9.569221,1851.61444526
"315","400293881002","OK",9.569221,-103.359770275
"316","400293881004","OK",9.569221,1177.5776943
"317","400293881001","OK",9.569221,-350.969771446
"318","401350304011","OK",10.723174,-1050.47242058
"319","401350304012","OK",10.723174,769.732171412
"320","401350304024","OK",10.892173,519.730608809
"321","401350302023","OK",10.522127,881.560638293
"322","400790404012","OK",10.308334,-2205.34498946
"323","400790405004","OK",9.968088,1295.94358946
"324","400790401021","OK",10.713766,305.066272859
"325","400790407003","OK",9.683325,1540.3251176
"326","400790407004","OK",9.683325,79.5682434654
"327","400790402991","OK",10.633805,-1246.61777417
"328","400790407002","OK",9.683325,321.589380825
"329","400790403021","OK",10.271521,-460.108549699
"330","400790406012","OK",9.798184,3.92851884402
"331","400790404021","OK",10.204425,500.491116092
"332","400790402994","OK",10.633805,-721.73905796
"333","400790401981","OK",10.999275,1578.49170252
"334","400790401982","OK",10.999275,-1144.55213946
"335","400790406023","OK",9.837782,447.737857653
"336","400790404013","OK",10.308334,-7.60737183929
"337","400790405002","OK",9.968088,-689.187698538
"338","400790406021","OK",9.837782,2554.9650207
"339","400790405001","OK",9.968088,-74.8709282213
"340","400790403011","OK",10.327279,-141.480435034
"341","400790406011","OK",9.798184,-73.5480018145
"342","400790404011","OK",10.308334,2301.38237766
"343","400790404023","OK",10.204425,1265.52175597
"344","400790405003","OK",9.968088,-427.007856177
"345","400790406013","OK",9.798184,6070.77261616
"346","400790403014","OK",10.327279,-3817.73430799
"347","400790404022","OK",10.204425,221.527745875
"348","400790407001","OK",9.683325,2022.75237617
"349","400790403031","OK",10.725814,-85.5734193317
"350","400790406022","OK",9.837782,1678.81421985
"351","400790401023","OK",10.713766,-1040.70025827
"352","400790403032","OK",10.725814,-562.939598109
"353","400790403013","OK",10.327279,500.000509158
"354","400790404024","OK",10.204425,-1063.62677579
"355","400790402993","OK",10.633805,18.6748794729
"356","400790403012","OK",10.327279,711.084892754
"357","400790401022","OK",10.713766,433.062216771
"358","400790403022","OK",10.271521,-334.787095146
"359","400790403033","OK",10.725814,3012.39618125
"360","400790402992","OK",10.633805,-116.737176869
"361","400055879002","OK",9.36111,911.693132551
"362","400055879003","OK",9.36111,-143.82192982
"363","400055876001","OK",9.596417,426.432179118
"364","400055877004","OK",9.462654,2091.22195874
"365","400055877001","OK",9.462654,279.823666523
"366","400055877003","OK",9.462654,848.601544834
"367","400055876002","OK",9.596417,-186.873622102
"368","400055878001","OK",9.365912,-317.602114047
"369","400055877002","OK",9.462654,322.645864206
"370","400055878003","OK",9.365912,-535.293318416
"371","400055878002","OK",9.365912,-815.465993584
"372","400055879001","OK",9.36111,799.099033821
"373","401270977001","OK",9.492702,591.630734839
"374","401270978001","OK",9.548373,485.78036068
"375","401270978002","OK",9.548373,128.828508602
"376","401270976001","OK",9.576785,1244.42971349
"377","401270977002","OK",9.492702,187.220736338
"378","401270976003","OK",9.576785,1478.57214379
"379","401270977003","OK",9.492702,-107.74899637
"380","401270976002","OK",9.576785,99.1388950238
"381","401270977004","OK",9.492702,2382.50587669
"382","400770871001","OK",9.900157,-416.470153783
"383","400770872001","OK",9.823263,-1133.14824497
"384","400770872004","OK",9.823263,1994.33141499
"385","400770872002","OK",9.823263,-141.344550838
"386","400770873001","OK",9.712034,1508.76565779
"387","400770873002","OK",9.712034,-31.030732297
"388","400770872003","OK",9.823263,-349.967324199
"389","400770871002","OK",9.900157,205.841878505
"390","400239672003","OK",9.524732,3666.19826818
"391","400239673003","OK",9.363083,1297.28767562
"392","400239673004","OK",9.363083,386.957890293
"393","400239672001","OK",9.524732,434.923183424
"394","400239671004","OK",9.550578,3052.69413158
"395","400239673001","OK",9.363083,886.566923918
"396","400239670002","OK",9.552761,324.973668556
"397","400239670001","OK",9.552761,151.693534153
"398","400239672002","OK",9.524732,1113.34781098
"399","400239669003","OK",9.656576,-179.971397181
"400","400239669002","OK",9.656576,262.966690724
"401","400239671001","OK",9.550578,-37.382729994
"402","400239669001","OK",9.656576,481.804905364
"403","400239673002","OK",9.363083,125.72231495
"404","400239671002","OK",9.550578,2049.51298995
"405","400239671003","OK",9.550578,-178.482682036
"406","400239670003","OK",9.552761,66.6515382718
"407","400137962003","OK",9.543755,-101.61492551
"408","400137961003","OK",9.563842,31.8097428896
"409","400137961002","OK",9.563842,-3867.74238078
"410","400137960021","OK",9.503386,682.888264972
"411","400137965003","OK",9.51226,1253.1323568
"412","400137961001","OK",9.563842,-2125.35462031
"413","400137960012","OK",9.544,-1293.37867266
"414","400137964002","OK",9.575215,1251.79932512
"415","400137964001","OK",9.575215,2235.3343055
"416","400137963002","OK",9.535399,676.531947762
"417","400137965001","OK",9.51226,-690.107837347
"418","400137961004","OK",9.563842,-636.783884969
"419","400137962001","OK",9.543755,1292.84404372
"420","400137965002","OK",9.51226,453.698909965
"421","400137963001","OK",9.535399,-437.236166836
"422","400137960013","OK",9.544,1194.16254727
"423","400137956001","OK",9.285142,98.5427223863
"424","400137962002","OK",9.543755,1056.24576058
"425","400612793001","OK",10.079418,514.037302114
"426","400612792002","OK",10.381548,1653.3005809
"427","400612792003","OK",10.381548,452.364171781
"428","400612794002","OK",10.207347,693.605974427
"429","400612792004","OK",10.381548,448.290736919
"430","400612794001","OK",10.207347,17.3895063348
"431","400612791001","OK",10.4983,-84.3636943003
"432","400612791002","OK",10.4983,-200.616695913
"433","400612793003","OK",10.079418,336.179270191
"434","400612792001","OK",10.381548,-309.206662082
"435","400634850002","OK",9.706506,-984.404752618
"436","400634850003","OK",9.706506,-723.131424626
"437","400696601981","OK",9.377483,216.889863044
"438","400696601982","OK",9.377483,-382.371120623
"439","401230887001","OK",9.453815,-352.246448798
"440","401230887003","OK",9.453815,712.128748083
"441","401230887002","OK",9.453815,-437.731375457
"442","401214867004","OK",9.834065,46.2168607836
"443","401214867002","OK",9.834065,-798.810623997
"444","401214867005","OK",9.834065,369.810526882
"445","401214867003","OK",9.834065,-228.613139382
"446","401214857002","OK",9.985958,1537.36797427
"447","401214857001","OK",9.985958,529.111662335
"448","401214867001","OK",9.834065,-1123.23244323
"449","401214856001","OK",10.091329,-1119.8244437
"450","401214859002","OK",9.966099,-1391.37162283
"451","401214858003","OK",10.143625,-1582.77004777
"452","401214858001","OK",10.143625,-214.441355942
"453","401214865006","OK",10.127151,-371.684866079
"454","401214865002","OK",10.127151,716.616496512
"455","401214865001","OK",10.127151,1672.0888531
"456","401214866001","OK",10.019747,305.368992818
"457","401214864001","OK",10.134983,679.890500638
"458","401214862002","OK",10.167863,-548.87313984
"459","401214862003","OK",10.167863,2592.48231971
"460","401214861004","OK",10.152879,-902.044588356
"461","401214861005","OK",10.152879,-69.3825506278
"462","401214866003","OK",10.019747,-738.413075442
"463","401214866002","OK",10.019747,-2857.16605496
"464","401214865005","OK",10.127151,-2731.25815976
"465","401214865003","OK",10.127151,-1162.70816799
"466","401214865004","OK",10.127151,-2939.64297021
"467","401214864002","OK",10.134983,1267.02597096
"468","401214864003","OK",10.134983,650.857364484
"469","401214863001","OK",10.166142,-1704.90904935
"470","401214862004","OK",10.167863,1072.56383999
"471","401214862001","OK",10.167863,716.310050866
"472","401214861002","OK",10.152879,1501.33588981
"473","401214861001","OK",10.152879,434.622860126
"474","401214861003","OK",10.152879,-122.362921443
"475","401214860001","OK",10.116628,-1728.04210893
"476","401214860004","OK",10.116628,-10.5319030251
"477","401214860002","OK",10.116628,491.097150782
"478","401214860003","OK",10.116628,154.304045528
"479","401214868001","OK",9.848671,216.379860562
"480","401214868002","OK",9.848671,-594.781082826
"481","400890985004","OK",9.949362,-485.686752582
"482","400890985001","OK",9.949362,-1916.81151841
"483","400890983002","OK",9.792505,1255.76284291
"484","400890984004","OK",9.848382,407.277658182
"485","400890984001","OK",9.848382,65.1603666669
"486","400890984003","OK",9.848382,930.077833521
"487","400890984002","OK",9.848382,1037.23073176
"488","400890989001","OK",9.948088,-12.1859596232
"489","400890989002","OK",9.948088,-400.457493233
"490","400890989003","OK",9.948088,671.366126987
"491","400890982002","OK",9.758773,1648.00840863
"492","400890982001","OK",9.758773,1039.0130577
"493","400890988003","OK",9.986786,2095.28841037
"494","400890988005","OK",9.986786,1407.84472741
"495","400890987002","OK",9.936509,92.0968435984
"496","400890987005","OK",9.936509,1779.50165531
"497","400890987001","OK",9.936509,-5.05812477393
"498","400890988004","OK",9.986786,366.884841586
"499","400890988002","OK",9.986786,797.690047621
"500","400890988001","OK",9.986786,825.886192615
"501","400890987003","OK",9.936509,3274.08002399
"502","400890987004","OK",9.936509,4557.22312106
"503","400890986003","OK",9.991035,1251.64066946
"504","400890982003","OK",9.758773,805.134942802
"505","400890983001","OK",9.792505,-269.340627302
"506","400890986002","OK",9.991035,987.982978544
"507","400890986004","OK",9.991035,353.775662002
"508","400890986001","OK",9.991035,1632.81160363
"509","400890986005","OK",9.991035,1188.90894452
"510","400890985005","OK",9.949362,458.674090401
"511","400890985003","OK",9.949362,629.859760782
"512","400890985002","OK",9.949362,1018.99278707
"513","401010015006","OK",10.378165,393.135941432
"514","483879507001","TX",9.565604,-632.767818125
"515","480370116002","TX",9.889545,56.5078002167
"516","482770001021","TX",9.451204,-1281.95997949
"517","210139611002","KY",9.735608,192.876004819
"518","210139605002","KY",9.719767,1110.50303104
"519","210139606003","KY",9.804432,793.473494844
"520","210139607002","KY",9.773893,-860.0822741
"521","210139608001","KY",9.739614,138.520416194
"522","210139606002","KY",9.804432,128.527142037
"523","210139606004","KY",9.804432,-690.299619661
"524","210139607003","KY",9.773893,-189.60133826
"525","210139608003","KY",9.739614,125.679142975
"526","210139601002","KY",9.478608,261.686336454
"527","210139601001","KY",9.478608,-104.906068314
"528","210139601003","KY",9.478608,312.121812522
"529","210139602004","KY",9.649196,-1466.87989722
"530","210139602003","KY",9.649196,-1517.93327746
"531","210139602001","KY",9.649196,23.3118485254
"532","210139603002","KY",9.613585,246.088451295
"533","210139611003","KY",9.735608,943.261674556
"534","210139604001","KY",9.558242,-403.200761474
"535","210139604002","KY",9.558242,-356.448007137
"536","210139611001","KY",9.735608,-496.69878068
"537","210139603001","KY",9.613585,-1850.48338731
"538","210139605001","KY",9.719767,27.7557330391
"539","210139602002","KY",9.649196,-783.911559825
"540","210139608002","KY",9.739614,-231.13867923
"541","210139607001","KY",9.773893,281.049998688
"542","210139606001","KY",9.804432,-922.925293331
"543","210959713004","KY",9.496275,-493.017074897
"544","210959713003","KY",9.496275,170.918552814
"545","210959713002","KY",9.496275,-257.166782755
"546","210959713001","KY",9.496275,-639.06229786
"547","210959701002","KY",9.132931,-1462.79265161
"548","210959701001","KY",9.132931,1074.9467766
"549","210959702003","KY",9.182565,-118.055349097
"550","210959702001","KY",9.182565,52.4073464093
"551","210959702002","KY",9.182565,-451.772687967
"552","210959707004","KY",9.376438,-898.502481332
"553","210959707003","KY",9.376438,-309.700460731
"554","210959707001","KY",9.376438,-448.588946247
"555","210959707002","KY",9.376438,-117.326574916
"556","210959707005","KY",9.376438,-523.851079672
"557","210959709004","KY",9.45971,294.991772276
"558","210959709002","KY",9.45971,-580.141321433
"559","210959709001","KY",9.45971,-123.645015061
"560","210959710005","KY",9.341115,659.511676498
"561","210959710001","KY",9.341115,245.02120373
"562","210959710003","KY",9.341115,274.358536088
"563","210959710004","KY",9.341115,782.568591366
"564","210959705001","KY",9.295115,-672.552824486
"565","210959704002","KY",9.278454,-930.132187504
"566","210959704001","KY",9.278454,-670.64288171
"567","210959703001","KY",9.258437,-133.356221085
"568","210959706001","KY",9.451461,238.729002446
"569","210959706002","KY",9.451461,-922.88888251
"570","210959706003","KY",9.451461,-1424.86771805
"571","210959703002","KY",9.258437,-234.157142257
"572","210959710002","KY",9.341115,-324.668842273
"573","210959702004","KY",9.182565,-77.0911584339
"574","210959708001","KY",9.369454,-1063.67562334
"575","210959709003","KY",9.45971,-1087.91500421
"576","210519506001","KY",9.428536,-78.4642235212
"577","210519504001","KY",9.439001,-861.915208251
"578","210519504002","KY",9.439001,-1535.44422016
"579","210519502004","KY",9.682729,-433.6990427
"580","210519502001","KY",9.682729,-174.041721016
"581","210519502002","KY",9.682729,-461.978998258
"582","210519502003","KY",9.682729,-350.392048109
"583","210519503004","KY",9.586811,-309.216513442
"584","210519503005","KY",9.586811,-896.870715044
"585","210519503003","KY",9.586811,-419.594823608
"586","210519503002","KY",9.586811,1579.64284921
"587","210519501001","KY",9.47503,1012.89786247
"588","210519501002","KY",9.47503,-695.015902074
"589","210519505001","KY",9.66829,-239.847209775
"590","210519505002","KY",9.66829,505.990134297
"591","210519503001","KY",9.586811,-589.690462433
"592","210519505003","KY",9.66829,-511.856361994
"593","210519504003","KY",9.439001,-2226.25368311
"594","210519506002","KY",9.428536,47.2137792022
"595","211939710001","KY",9.445229,-108.5733186
"596","211939709001","KY",9.25557,-515.596264709
"597","211939709002","KY",9.25557,-123.293255508
"598","211939707002","KY",9.419612,36.5295631559
"599","211939707001","KY",9.419612,-522.73927182
"600","211939703002","KY",9.503038,-1829.21212357
"601","211939703001","KY",9.503038,-811.82828939
"602","211939704001","KY",9.518566,-707.837511072
"603","211939704002","KY",9.518566,-1111.28883665
"604","211939704003","KY",9.518566,-1556.22009639
"605","211939705001","KY",9.453367,526.130265581
"606","211939705003","KY",9.453367,-1459.61366498
"607","211939705002","KY",9.453367,370.248134697
"608","211939705004","KY",9.453367,-847.35356652
"609","211939706001","KY",9.49526,-106.877657011
"610","211939706004","KY",9.49526,-1549.37443858
